null0.15261044176706826,0.35067750677506776,0.21162812827100583,0.17169532781340877,0.27688584857368886
0.0881292203806016,0.3655913978494623,0.13338906138046333,0.10138686781694534,0.20691955775829204
0.22291542879778173,0.6302124311565697,0.25934547446254963,0.23546928687684607,0.29895320197044334
0.11160275319567355,0.3994230264883294,0.17444944944944943,0.130392278584795,0.26348475715564323
0.21537323419373688,0.9215686274509803,0.3163436197041288,0.2467680356927078,0.4445922836839631
0.13536835292848667,0.3444444444444444,0.19349059420722606,0.15379283575468558,0.2618139353834177
0.3289945293340879,0.34146341463414637,0.32747543461829176,0.32661184334046783,0.3338360985419809
0.10495591248945223,0.8666666666666667,0.16588189564164968,0.12271200859128907,0.2694306574593583
0.09436755343576009,0.68009768009768,0.1442993080620034,0.10930833083588087,0.21980619208276367
0.14730897462067086,0.6422764227642276,0.20940853063758091,0.16644019395474546,0.29976324546800337
0.18169499876816952,0.45272944858694647,0.259163663139945,0.20635904843130223,0.34846230158730157
0.3533114395183361,0.34715821812596004,0.31953911067835117,0.3346508563899868,0.32402460741460254
0.05749170222854433,0.3362193362193362,0.0970356926799758,0.0686495418356617,0.16719409282700423
0.15739957716701902,0.4326269492203119,0.23079328084586304,0.18033747005709622,0.3204835766423358
0.1514277105641311,0.8514173998044966,0.22889030870958582,0.1745707033409717,0.3499690105927429
0.32965606748864373,0.23627374447046576,0.2193362193362193,0.26400102524669994,0.21314416581921602
0.1270209532982094,0.7962697274031564,0.2005393676106543,0.14882399310711472,0.30880860095976376
0.08309692671394799,0.5125448028673835,0.14292122559631773,0.09980614641067372,0.25173001949317736
0.2215176523321117,0.6491039426523297,0.25654256393073616,0.23250937669469027,0.30769215812090456
0.09483608507008523,0.6411657559198543,0.14254923820141213,0.10929655953376921,0.2121192812539824
0.27120259195730895,0.3849462365591398,0.31718664477285163,0.28776004123963544,0.35420472084165217
0.1677795442501325,0.31857474172464684,0.21834733893557423,0.18477674276731038,0.2682534689455105
0.24231518968361074,0.41830065359477125,0.2980599647266314,0.2607716797535929,0.35616667263460694
0.10383436669408962,0.946236559139785,0.15722853535353534,0.1200223809790557,0.23448054412466843
0.13783000246730817,0.4447154471544715,0.20931170822238365,0.1595813492952,0.30543570453958774
0.2288557213930348,0.4705882352941176,0.30437879740205326,0.25376034134134406,0.3838832760566049
0.13689479489683362,0.6373571783407849,0.18460066953610713,0.15219955832884222,0.24611670183029763
0.11350892370790476,0.6451612903225806,0.18025880929106738,0.1330671989354624,0.28814814814814815
0.22257383966244726,0.39054966248794604,0.28210554877221544,0.2429411307822652,0.33771546537989033
0.12641610022657604,0.29732868757259,0.17615176151761516,0.14242129842682075,0.23217456312494159
0.07358995798756501,0.7718360071301248,0.11976397710342664,0.0868618516369578,0.20097230619627016
0.17669213502546835,0.849478390461997,0.22859756331732392,0.1929578354027833,0.3092182054283355
0.20553096292065307,0.48329190831262087,0.28731060606060604,0.2318596799161395,0.37881982796130803
0.07718933887158186,0.4972677595628416,0.10821365583270344,0.08707967942576929,0.14694113638704667
0.0838145838145838,0.5171530977982591,0.14372022107871163,0.10057340257160119,0.2523754953922552
0.10088050314465409,0.2848039215686275,0.14891296939957743,0.11581982626198421,0.2085722781530096
0.16843163382191365,0.5425448868071818,0.25233594089526296,0.19404814378085278,0.36608686232119564
